,P,F
2473,8683.31357503931,1802915.899576858
2474,8683.297595691023,1802842.0875354556
2475,8683.278415363755,1802768.2577729295
2476,8683.246822274448,1802694.3984273854
2477,8683.064304997968,1802620.358214996
2478,8682.64120395923,1802545.9086506874
2479,8681.9102217967,1802470.760262686
2480,8678.270577711648,1802392.0062837426
2481,8678.232198788191,1802313.354339622
2482,8678.22851732222,1802234.7015705663
2483,8678.100518512283,1802155.921207432
2484,8678.098737768518,1802077.150892096
2485,8675.722622942016,1801996.0046732968
2486,8675.51365252773,1801914.7344279978
2487,8675.499344964392,1801833.464981762
2488,8674.654338484033,1801751.3523023764
2489,8674.396867850235,1801669.0108425205
2490,8674.38026249607,1801586.668709589
2491,8674.081238413974,1801504.0291833524
2492,8674.077769293488,1801421.4067243424
2493,8673.527561510611,1801338.2344630365
2494,8673.499838393553,1801255.051910567
2495,8673.385733160074,1801171.7572327582
2496,8673.381974014126,1801088.4687531109
2497,8673.22688879607,1801005.0256202715
2498,8672.27848521326,1800920.6427723754
2499,8672.187899724326,1800836.2202233775
2500,8663.988225913601,1800743.6047307407
2501,8663.932109890875,1800651.068180555
2502,8663.931433827296,1800558.5360022536
2503,8663.585916742233,1800465.65838444
2504,8663.580811811516,1800372.8006900738
2505,8658.317024267832,1800274.679746229
2506,8658.064897322942,1800176.3739696515
2507,8658.001652383848,1800078.0179676998
2508,8657.964514205776,1799979.631930279
2509,8656.448191179148,1799879.733080291
2510,8656.447348217293,1799779.8926090403
2511,8655.824588656369,1799679.42948779
2512,8655.806363460779,1799578.9763815047
2513,8655.660527046193,1799478.379163099
2514,8655.655729377362,1799377.79096099
2515,8654.835177863488,1799276.3826495393
2516,8654.81880468743,1799175.011839389
2517,8654.463634247837,1799073.2874736749
2518,8654.460833271023,1798971.5729007912
2519,8654.375150421163,1798869.773021453
2520,8654.296979208058,1798767.9019208103
2521,8654.17343401179,1798665.9136234152
2522,8654.172274674836,1798563.9357512274
2523,8653.73534600924,1798461.5211049006
2524,8653.73024041112,1798359.1274998214
2525,8653.687533532302,1798256.6917661305
2526,8653.683810215374,1798154.2571377722
2527,8653.530372908088,1798051.669524162
2528,8653.38054789619,1797948.9458184578
2529,8649.961340444619,1797842.8146350347
2530,8649.95666194075,1797736.73747938
2531,8649.915126148479,1797630.6193006665
2532,8649.874931143331,1797524.4636835163
2533,8648.990861891849,1797417.4268762944
2534,8648.987048495615,1797310.4499409448
2535,8644.786465044363,1797199.2728804909
2536,8644.742717667237,1797088.2284998298
2537,8644.647045831689,1796977.091977733
2538,8644.631755091006,1796865.9495766254
2539,8644.327376789639,1796754.5045393254
2540,8644.160265988126,1796642.9110789823
2541,8643.741260142384,1796530.908442802
2542,8643.734253096103,1796418.9304021944
2543,8642.828387704612,1796306.0474183364
2544,8642.825218688033,1796193.1960135966
2545,8642.477223445603,1796079.9969129227
2546,8642.468586108958,1795966.813754949
2547,8642.283219878462,1795853.4461040585
2548,8641.981598163435,1795739.7872031608
2549,8641.909737816188,1795626.0736344513
2550,8641.89491325038,1795512.351805176
2551,8641.842556874493,1795398.579046439
2552,8641.84215931188,1795284.8110097824
2553,8639.600020343158,1795168.8008936655
2554,8639.580931266273,1795052.8836272894
2555,8630.960910480058,1794928.3482390896
2556,8630.928086547965,1794803.9489840122
2557,8630.373341237568,1794678.9975632003
2558,8630.33776759673,1794554.0525155843
2559,8628.50791775804,1794427.280988704
2560,8628.502992764124,1794300.5765017518
2561,8627.956977960157,1794173.3266307882
2562,8627.922324146753,1794046.0750263424
2563,8627.77379621367,1793918.6787989796
2564,8627.772399270672,1793791.2970860386
2565,8624.518337620018,1793660.6614860334
2566,8624.514981614288,1793530.1438040168
2567,8624.089273898486,1793399.2008428085
2568,8624.050221685588,1793268.2337919034
2569,8623.99760447249,1793137.2177549584
2570,8623.967346596239,1793006.176501273
2571,8623.540203198172,1792874.710815595
2572,8623.534017806976,1792743.270340905
2573,8621.627323556982,1792609.9239178877
2574,8621.583726390576,1792476.59228668
2575,8621.23413699923,1792342.9144699143
2576,8621.21144713563,1792209.2409366851
2577,8619.974250873178,1792074.3321581827
2578,8619.954838903224,1791939.46961227
2579,8615.685583715624,1791800.339679603
2580,8615.659592282902,1791661.264834276
2581,8615.48345103019,1791522.0167461215
2582,8615.415083946486,1791382.7063744802
2583,8614.637854808085,1791242.6251630145
2584,8614.63014530018,1791102.6036998138
2585,8596.0664601118,1790944.0195317008
2586,8596.052263525558,1790785.6687315714
2587,8595.983207136345,1790627.250477334
2588,8595.758955296571,1790468.6140298154
2589,8595.749840945482,1790309.9840142871
2590,8595.694433772667,1790151.2996028147
2591,8593.400266020099,1789990.3245946872
2592,8593.32728648755,1789829.385667279
2593,8588.983250505833,1789664.1096582112
2594,8588.979706798467,1789498.8727740166
2595,8587.932093587795,1789332.5886767071
2596,8587.88017938693,1789166.3110362298
2597,8587.878569614915,1789000.035161778
2598,8587.839079469879,1788833.7199901855
2599,8587.129651439873,1788666.698935091
2600,8587.054244756362,1788499.6394808176
2601,8586.907239994327,1788332.4399604711
2602,8586.904253287152,1788165.2505794293
2603,8585.028235153379,1787996.185539573
2604,8584.993601745284,1787827.20579473
2605,8543.459493091012,1787616.696096854
2606,8543.428669605288,1787405.7814115975
2607,8543.206025701029,1787194.6472100469
2608,8542.709995717001,1786983.034146533
2609,8542.667532478456,1786771.4017150889
2610,8542.626769273089,1786559.7322605655
2611,8537.758768656158,1786343.1987864177
2612,8537.33373004719,1786126.3521193368
2613,8536.18240524107,1785908.3846479056
2614,8536.17379782709,1785690.4925636605
2615,8532.49501373963,1785468.9226744086
2616,8532.475692624033,1785247.4627961419
2617,8532.4702367047,1785025.9994262161
2618,8532.38316067021,1784804.4495050255
2619,8531.886185267946,1784582.4118562003
2620,8531.789639165796,1784360.3066939155
2621,8530.98629819748,1784137.4045807882
2622,8530.969849089097,1783914.5400720325
2623,8528.723962319753,1783689.431540996
2624,8528.640786381478,1783464.3070737598
2625,8528.361810925178,1783238.9117653107
2626,8528.321040185583,1783013.5018959737
2627,8527.930947558021,1782787.7062707099
2628,8527.917320028573,1782561.9187758805
2629,8527.776754854709,1782335.9923716942
2630,8527.536578840938,1782109.8351788614
2631,8527.340801259343,1781883.5002628157
2632,8526.400757242985,1781656.2311256577
2633,8519.603222203641,1781422.210376121
2634,8519.526255025963,1781188.4533245317
2635,8497.664645648416,1780932.8422554675
2636,8497.547485489018,1780677.390228575
2637,8497.534599687857,1780421.9346269635
2638,8497.106394199824,1780166.0518820668
2639,8497.08013108857,1779910.1802577719
2640,8497.072787786483,1779654.3036441882
2641,8494.853643519777,1779396.208894837
2642,8494.753648473945,1779138.11486243
2643,8489.638070537796,1778874.9155320765
2644,8489.608669645646,1778611.73172054
2645,8489.013722266442,1778347.955247339
2646,8488.924989235404,1778084.1328199261
2647,8488.91552065689,1777820.3085744143
2648,8488.81929582038,1777556.3890295436
2649,8488.596486194068,1777292.2559023162
2650,8488.041281215685,1777027.579790962
2651,8487.984226718858,1776762.8768731484
2652,8487.980642647166,1776498.1758413552
2653,8472.822449671045,1776218.3170891833
2654,8472.380272571325,1775938.4337435795
2655,8422.82226800662,1775609.0260830736
2656,8422.490626643488,1775278.8435747088
2657,8422.473226354443,1774948.6645240018
2658,8421.620168911397,1774617.633820025
2659,8421.55419704676,1774286.5956380768
2660,8421.471333948104,1773955.4792494602
2661,8419.96109198949,1773622.8622077946
2662,8419.531549649544,1773289.8542813791
2663,8418.90641454364,1772956.2574801662
2664,8418.879690733298,1772622.6797705458
2665,8418.875059929243,1772289.0999139762
2666,8418.856014192868,1771955.5014854423
2667,8418.84635496865,1771621.895392558
2668,8417.948724623164,1771287.3926266027
2669,8417.785903437147,1770952.789817312
2670,8417.70814103025,1770618.119522164
2671,8417.468944649361,1770283.2166182434
2672,8417.418182390053,1769948.2794759613
2673,8417.412305145084,1769613.3415342406
2674,8416.413130528816,1769277.4051213525
2675,8413.747817418805,1768938.8575304947
2676,8413.220158937223,1768599.9281612416
2677,8413.214681157862,1768261.0265208827
2678,8413.09141953162,1767922.0021446736
2679,8413.05753003675,1767582.9542771264
2680,8412.580421263494,1767243.4319914673
2681,8412.498984286252,1766903.8729801322
2682,8411.75924308051,1766563.5814776605
2683,8409.032015264549,1766220.6120663495
2684,8408.92768226968,1765877.679154292
2685,8408.895183197092,1765534.7232885335
2686,8408.818754182914,1765191.6937204576
2687,8408.81848004131,1764848.6706653028
2688,8403.603091206794,1764500.4322645678
2689,8403.565374669064,1764152.397944317
2690,8403.49558371851,1763804.2972156047
2691,8403.007285765849,1763455.7149568198
2692,8402.421455139389,1763106.5699527166
2693,8402.395684088895,1762757.442443752
2694,8402.364886882571,1762408.2866564523
2695,8396.36636854882,1762053.1350232472
2696,8395.184454645998,1761696.9966537755
2697,8395.172802926105,1761340.8946222668
2698,8394.770434002729,1760984.3912714913
2699,8394.76996056454,1760627.9167743288
2700,8393.551748343722,1760270.2241262342
2701,8393.367056562854,1759912.4332225411
2702,8393.342451047676,1759554.6300960009
2703,8388.581452918566,1759192.0686385594
2704,8388.226420498646,1758829.2956908091
2705,8388.040203969273,1758466.369812331
2706,8387.856852853121,1758103.2740344373
2707,8387.85505368644,1757740.1917046693
2708,8376.319920358499,1757365.574491271
2709,8376.205888481962,1756991.1133205488
2710,8375.293360251904,1756615.7479537013
2711,8375.287218723726,1756240.4434568295
2712,8371.90893790176,1755861.7613332681
2713,8371.80960300647,1755483.149303454
2714,8371.711733280266,1755104.447107912
2715,8371.693334445294,1754725.734564994
2716,8371.660158535591,1754346.990951612
2717,8371.633902167156,1753968.2246526226
2718,8370.400982890755,1753588.227225628
2719,8370.397657921732,1753208.3218621442
2720,8369.633039342936,1752827.6523256514
2721,8369.616990760709,1752447.0008033707
2722,8369.509047339245,1752066.2426895003
2723,8369.457168883546,1751685.4427786183
2724,8368.660827757347,1751303.8515293472
2725,8367.825984251158,1750921.4828999988
2726,8367.363601125804,1750538.6995575377
2727,8367.35672515791,1750155.9457257083
2728,8367.290547898503,1749773.1265666964
2729,8367.035896799556,1749390.0592983032
2730,8361.596215323621,1749001.5652357207
2731,8361.585176083072,1748613.3367958884
2732,8354.160808641009,1748217.685017368
2733,8353.883794819178,1747821.9569880916
2734,8353.268503254314,1747425.6301798755
2735,8353.173466574612,1747029.2553567402
2736,8352.947645777464,1746632.6635257045
2737,8352.944269761228,1746236.0875507917
2738,8347.668218692254,1745834.235930432
2739,8347.633769661066,1745432.6605944205
2740,8347.560123299758,1745031.015615525
2741,8347.537596436985,1744629.3563287228
2742,8347.008724953961,1744227.1699532124
2743,8346.892959138191,1743824.9059425322
2744,8346.818832356246,1743422.576443275
2745,8344.922579189193,1743018.3569406772
2746,8343.987312006693,1742613.269404058
2747,8343.96710920182,1742208.2164577814
2748,8343.284515986685,1741802.4831673086
2749,8343.282559567035,1741396.7982878224
2750,8331.00865029942,1740978.8397475546
2751,8331.005824546666,1740561.2304991798
2752,8330.992017188275,1740143.6078273023
2753,8330.781071800104,1739725.7758923997
2754,8327.296229223795,1739304.47136257
2755,8327.100171871238,1738883.1599061992
2756,8326.030440716471,1738460.7926776817
2757,8326.007615060893,1738038.4702353696
2758,8316.963087706645,1737607.1055309891
2759,8316.765684150849,1737175.9150849206
2760,8315.955275516862,1736743.9328367014
2761,8315.943200213427,1736312.0114803328
2762,8314.104930061747,1735878.2530515236
2763,8314.092546786838,1735444.5751985356
2764,8313.901527828148,1735010.7078142716
2765,8313.657721214917,1734576.609026292
2766,8313.622742705615,1734142.492704473
2767,8313.578177007284,1733708.3359052662
2768,8306.387544768839,1733266.9924780165
2769,8306.3531596511,1732825.9627523385
2770,8306.096062798943,1732384.6792417553
2771,8306.081669013576,1731943.394370598
2772,8306.040690966096,1731502.0700947004
2773,8305.896855261282,1731060.6061009634
2774,8298.031279349047,1730611.285891882
2775,8298.028291437735,1730162.2162456675
2776,8293.852547465056,1729708.9712498477
2777,8293.763634911513,1729255.8090740766
2778,8293.512842492855,1728802.4034121812
2779,8293.077666260533,1728348.585015662
2780,8288.615730910056,1727890.3362326345
2781,8288.595303798344,1727432.3700469327
2782,8286.238895969926,1726972.0491468674
2783,8286.162690086949,1726511.7234751955
2784,8285.636476307935,1726050.8791522644
2785,8284.228530234283,1725588.6535915493
2786,8284.064171723976,1725126.3312220965
2787,8284.060330970131,1724664.0211218148
2788,8242.684594160442,1724160.335838708
2789,8242.240725859927,1723657.2256750558
2790,8241.695889785866,1723153.6028725721
2791,8241.636342716085,1722649.9610490052
2792,8241.523778848765,1722146.2117410915
2793,8241.195025420198,1721642.142007663
2794,8241.031177142042,1721137.9228729634
2795,8240.98543952524,1720633.6686509894
2796,8231.654868276104,1720120.0889696716
2797,8231.383682119329,1719606.4128190414
2798,8230.067401754903,1719091.4385941445
2799,8230.052483879537,1718576.5388358436
2800,8220.535271234856,1718052.1232322936
2801,8220.504106579436,1717528.1129280936
2802,8220.348473551734,1717003.9499838264
2803,8220.139944532113,1716479.5916846332
2804,8219.028583090754,1715954.139272281
2805,8215.897527759647,1715425.6196104586
2806,8215.346655040503,1714896.627952687
2807,8215.324975962947,1714367.654582686
2808,8124.408404397649,1713747.7674291767
2809,8121.759497859491,1713125.3680551483
2810,8114.623747366665,1712495.9656079235
2811,8114.52038569416,1711866.8241219348
2812,8114.263201272247,1711237.4320007411
2813,8114.132994121977,1710607.923180841
2814,8113.774581878256,1709978.0666114865
2815,8113.300274981147,1709347.749881947
2816,8113.077170177958,1708717.252803275
2817,8112.46448076962,1708086.162381458
2818,8105.988615629633,1707448.6238529654
2819,8105.949614713103,1706811.3478572592
2820,8105.9108614152,1706174.0373103516
2821,8105.820673427829,1705536.640239941
2822,8105.540786994137,1704898.9707211154
2823,8105.27957976659,1704261.0597036458
2824,8102.694156952439,1703620.5856727357
2825,8102.673355904462,1702980.185694034
2826,8101.014547226843,1702338.1291461526
2827,8100.937213090611,1701696.0659559364
2828,8100.820689409129,1701053.8945203496
2829,8094.861624897399,1700405.7770907057
2830,8052.218081228698,1699715.1822877594
2831,8052.193000908987,1699025.785749461
2832,8052.177776909175,1698336.3763095173
2833,8051.364341122701,1697646.154685904
2834,8051.2559058926745,1696955.8739740509
2835,8048.730584070193,1696263.072147774
2836,8047.424294014835,1695569.1367210036
2837,8047.3807126336715,1694875.2403338673
2838,8024.8939756952905,1694158.8620701237
2839,8024.527763485308,1693442.6794193597
2840,8024.286968772396,1692726.2888693046
2841,8024.030013653162,1692009.6592586762
2842,8024.029188090661,1691293.0464355964
2843,8023.477245495028,1690575.8817927956
2844,8023.160378614341,1689858.4360116364
2845,8022.7209407156315,1689140.569796041
2846,8019.781702686591,1688419.7963290603
2847,8019.564239543879,1687698.8688581865
2848,8019.129537603808,1686977.5251079442
